Facility_ID,Facility_Name,State,LGA,Geopolitical_Zone,Facility_Type,Medicine_Name,Medicine_Category,WHO_Essential_List,Batch_Number,Manufacturing_Date,Expiry_Date,Manufacturer,Current_Stock_Level,Reorder_Level,Max_Capacity,Unit,Days_Of_Stock_Remaining,Last_Restocked_Date,Next_Expected_Delivery,Supplier_Name,Unit_Cost_Naira,Total_Stock_Value,Storage_Condition_Required,Actual_Storage_Condition,Cold_Chain_Compliant,Track_Trace_Enabled,Serialization_Code,Supply_Chain_Visibility,Stockout_Events_Last_6Months,Average_Monthly_Consumption,Wastage_Percentage_Last_Quarter,Quality_Verified,Regulatory_Compliance,Distribution_Lead_Time_Days,Warehouse_Temp_Log_Available,Status
FAC-OGU-4143,Ijebu Ode Primary Health Centre,Ogun,Ijebu Ode,South_West,PHC,Metronidazole 400MG,Antibiotic,Yes,BN72500,2022-07-30,2024-07-14,GSK Nigeria,80,238,1749,Tablets,15.1,2025-02-11,2025-06-26,Prohealth Medical,122.17,9773.6,Room_Temp,Room_Temp,Yes,No,,None,2,159,12.1,Yes,WHO_PQ,4,Yes,In_Stock
FAC-JIG-3044,Rural B PHC,Jigawa,Rural B,North_West,PHC,Artesunate Injection 60mg,Antimalarial,Yes,BN11567,2022-02-26,2024-10-11,Roche Nigeria,0,130,957,Tablets,0.0,2025-02-08,2025-08-13,Unknown Supplier,3029.53,0.0,Room_Temp,Room_Temp,Yes,No,,None,0,87,5.6,Yes,WHO_PQ,43,No,Expired
FAC-OGU-4631,Federal Teaching Hospital Remo North,Ogun,Remo North,South_West,Teaching Hospital,Paracetamol 500mg,Analgesic,Yes,BN92997,2022-03-12,2023-10-25,Strides Shasun Nigeria,952,984,5904,Tablets,43.5,2025-04-03,2025-07-01,Medplus Logistics,66.54,63346.08,Room_Temp,Room_Temp,Yes,No,,None,2,656,6.1,Yes,NAFDAC,10,Yes,In_Stock
FAC-BAY-6289,North Primary Health Centre,Bayelsa,North,South_South,PHC,Efavirenz/Lamivudine/Tenofovir,ARV,Yes,BN80969,2022-07-21,2025-05-02,Jawa International,897,1080,5760,Tablets,37.4,2025-06-01,2025-07-07,Unknown Supplier,1521.55,1364830.35,Room_Temp,Room_Temp,Yes,No,,None,0,720,13.1,Yes,WHO_PQ,12,No,Expired
FAC-EDO-8412,General Hospital Central,Edo,Central,South_South,General Hospital,Chloroquine Phosphate 250mg,Antimalarial,Yes,BN69715,2022-07-24,2025-05-08,Dana Pharmaceuticals,1208,823,3843,Tablets,66.0,2025-01-08,2025-06-30,Prohealth Medical,80.29,96990.32,Room_Temp,Room_Temp,Yes,Yes,SRL-00342E6896,Partial,0,549,7.3,Yes,NAFDAC,13,No,In_Stock
FAC-ZAM-9566,Gusau Primary Health Centre,Zamfara,Gusau,North_West,PHC,Ciprofloxacin 500mg,Antibiotic,Yes,BN82892,2022-04-28,2024-11-02,Cipla Nigeria,270,349,1631,Tablets,34.8,02-Feb-2025,2025-07-10,Medplus Logistics,334.71,90371.7,Room_Temp,Room_Temp,Yes,No,,None,5,233,9.0,Yes,NAFDAC,27,Yes,In_Stock
FAC-IMO-4479,South PHC,Imo,South,South_East,PHC,Chloroquine Phosphate 250mg,Antimalarial,Yes,BN94340,2022-04-27,2024-08-31,Strides Shasun Nigeria,561,228,608,Tablets,110.7,2025-01-06,2025-07-04,HealthPlus Distribution,91.79,51494.19,Room_Temp,Room_Temp,Yes,No,,None,0,152,10.0,Yes,NAFDAC,8,Yes,Expired
FAC-OGU-4667,Remo North PHC,Ogun,Remo North,South_West,PHC,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN96708,2023-02-25,2024-11-30,Greenfield Pharma,748,649,4763,Tablets,51.8,2025-01-20,2025-06-29,,2926.61,2189104.28,Room_Temp,Room_Temp,Yes,No,,None,2,433,9.3,Yes,WHO_PQ,10,No,Expired
FAC-EKI-4052,Rural B PHC,ekiti,Rural B,South_West,PHC,Amoxicillin 250mg Capsules,Antibiotic,Yes,BN93865,02/08/2024,2025-09-08,Pfizer Nigeria,1860,595,2779,Tablets,140.6,2025-04-03,2025-06-25,NAFDAC Approved Vendor,135.51,252048.6,Room_Temp,Room_Temp,Yes,No,,Partial,3,397,2.9,Yes,NAFDAC,10,Yes,In_Stock
FAC-LAG-2065,Mushin District Hospital,Lagos,Mushin,South_West,General Hospital,Efavirenz/Lamivudine/Tenofovir,ARV,Yes,BN53993,2023-04-17,2025-12-22,Novartis Nigeria,580,523,2094,Tablets,49.9,01-21-2025,2025-06-21,USAID Supply Chain,2991.22,1734907.6,Room_Temp,Room_Temp,Yes,No,,None,1,349,12.3,Yes,NAFDAC,3,No,In_Stock
FAC-FCT-2861,Bwari District Hospital,FCT,Bwari,North_Central,General Hospital,BCG Vaccine,Vaccine,Yes,BN62976,08/02/2023,2026-01-31,Strides Shasun Nigeria,323,744,3968,Vials,19.5,2025-05-27,2025-07-07,Community Health Supplies,723.69,233751.87,Refrigerated,Room_Temp,No,No,,None,8,496,53.5,Yes,NAFDAC,29,No,Critical
FAC-ZAM-9471,State General Hospital Zamfara,Zamfara,Talata Mafara,North_West,General Hospital,Ibuprofen 400mg,Analgesic,Yes,BN37010,2022-06-22,2025-02-10,Roche Nigeria,781,654,4796,Tablets,53.7,2025-04-22,2025-08-01,Drugfield Pharma,80.78,63089.18,Room_Temp,Room_Temp,Yes,Yes,SRL-EA68A202D0,Partial,3,436,3.1,Yes,WHO_PQ,38,Yes,Expired
FAC-CRO-5211,General Hospital East,Cross River,East,South_South,General Hospital,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN77157,2024-11-08,2026-03-21,Jawa International,0,252,1848,Tablets,0.0,2025-02-13,2025-06-17,WHO Supply Division,4303.33,0.0,Room_Temp,Room_Temp,Yes,Yes,SRL-655DFF772B,Full,1,168,3.9,Pending,NAFDAC,13,Yes,Out_of_Stock
FAC-JIG-1768,East Primary Health Centre,Jigawa,East,North_West,PHC,Ibuprofen 400mg,Analgesic,Yes,BN17741,2023-06-05,2024-10-03,Swipha,0,532,3195,Tablets,0.0,2025-05-09,2025-07-15,HealthPlus Distribution,112.24,0.0,Room_Temp,Room_Temp,Yes,No,,Partial,6,355,9.5,Yes,NAFDAC,24,No,Expired
FAC-NAS-4835,Central PHC,NASARAWA,Central,North_Central,PHC,Paracetamol 500mg,Analgesic,Yes,BN29341,2023-07-19,2025-09-03,Fidson Healthcare,1191,852,2840,Tablets,62.9,2025-01-02,2025-07-11,,52.36,62360.76,Room_Temp,Room_Temp,Yes,No,,None,8,568,4.1,Yes,WHO_PQ,40,No,In_Stock
FAC-KAD-1817,Igabi Primary Health Centre,KADUNA,Igabi,North_West,PHC,Artesunate Injection 60mg,Antimalarial,Yes,BN40426,2024-09-28,2027-04-09,Novartis Nigeria,48,232,1085,Tablets,9.3,2025-01-24,2025-07-13,NMSC,2388.84,114664.32,Room_Temp,Room_Temp,Yes,No,,None,3,155,11.8,Yes,NAFDAC,19,Yes,Critical
FAC-ZAM-2977,Shinkafi Primary Health Centre,Zamfara,Shinkafi,North_West,PHC,Artesunate Injection 60mg,Antimalarial,Yes,BN47198,2022-02-16,2024-03-08,May & Baker Nigeria,258,628,3352,Tablets,18.5,2024-12-19,2025-07-18,Medplus Logistics,1486.19,383437.02,Room_Temp,Room_Temp,Yes,No,,Partial,2,419,4.9,Yes,NAFDAC,22,Yes,Counterfeit_Risk
FAC-IMO-3998,Rural B Primary Health Centre,Imo,Rural B,South_East,PHC,Diclofenac 50mg,Analgesic,Yes,BN59879,2024/06/19,2025-07-14,Roche Nigeria,822,573,1910,Tablets,64.6,10/04/2025,2025-07-09,Prohealth Medical,76.91,63220.02,Room_Temp,Room_Temp,Yes,No,,None,2,382,11.3,Yes,WHO_PQ,11,No,In_Stock
FAC-IMO-2126,Ward 2 PHC,Imo,Central,South_East,PHC,Chloroquine Phosphate 250mg,Antimalarial,Yes,BN56025,2024-05-20,2027-04-26,Chi Pharma,3638,753,4016,Tablets,217.4,2024-12-09,2025-06-16,USAID Supply Chain,97.81,355832.78,Room_Temp,Room_Temp,Yes,No,,None,2,502,7.1,Yes,NAFDAC,6,No,In_Stock
FAC-CRO-8988,Federal Teaching Hospital South,Cross River,South,South_South,Teaching Hospital,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN78375,2024-02-10,2025-10-25,Fidson Healthcare,274,622,2905,Tablets,19.8,2024-12-28,2025-07-08,WHO Supply Division,3285.91,900339.34,Room_Temp,Room_Temp,Yes,Yes,SRL-2D5E66D669,Full,1,415,1.0,Yes,NAFDAC,8,Yes,Critical
FAC-BAU-5633,East Primary Health Centre,Bauchi,East,North_East,PHC,Dihydroartemisinin-Piperaquine,Antimalarial,Yes,BN38221,2022-08-14,2023-10-04,Jawa International,489,1096,4386,Tablets,20.1,2025-05-01,2025-08-03,NMSC,880.76,430691.64,Room_Temp,Room_Temp,Yes,No,,None,0,731,2.6,Yes,WHO_PQ,39,No,In_Stock
FAC-ABI-4961,South Primary Health Centre,Abia,South,South_East,PHC,Artemether-Lumefantrine 20/120mg,Antimalarial,Yes,BN99338,2024-07-06,2027-06-23,Cipla Nigeria,3899,1117,7450,Tablets,157.0,2025-04-03,2025-06-06,Mosad Medical,787.7,3071242.3,Room_Temp,Room_Temp,Yes,No,,None,2,745,3.3,Yes,NAFDAC,3,No,In_Stock
FAC-GOM-1768,Central District Hospital,Gombe,Central,North_East,General Hospital,Lopinavir/Ritonavir 200/50mg,ARV,Yes,BN78784,2022-04-17,2024-11-04,Cipla Nigeria,0,406,3252,Tablets,0.0,2025-05-30,2025-06-25,,5183.35,0.0,Room_Temp,Room_Temp,Yes,No,,None,5,271,14.1,Yes,WHO_PQ,19,No,In_Stock
FAC-SOK-7319,Wamako Primary Health Centre,Sokoto,Wamako,North_West,PHC,Lopinavir/Ritonavir 200/50mg,ARV,Yes,BN29837,2023-06-14,2025-03-25,Cipla Nigeria,233,751,4008,Tablets,14.0,2025-03-04,2025-07-06,NAFDAC Approved Vendor,5268.36,1227527.88,Room_Temp,Room_Temp,Yes,No,,None,5,501,10.6,Yes,WHO_PQ,22,No,In_Stock
FAC-KAN-7871,State General Hospital Kano,KANO,Kano Municipal,North_West,General Hospital,Ciprofloxacin 500MG,Antibiotic,Yes,BN38268,2023-02-12,2025-11-15,Strides Shasun Nigeria,186,720,1920,Tablets,11.6,2025-03-03,2025-07-05,Alpha Pharmacy,232.64,43271.04,Room_Temp,Room_Temp,Yes,No,,None,4,480,9.8,Yes,WHO_PQ,25,No,Critical
FAC-IMO-3001,Central District Hospital,Imo,Central,South_East,General Hospital,Yellow Fever Vaccine,Vaccine,Yes,BN37649,2023-12-05,2025-08-27,Greenfield Pharma,835,1089,3630,Vials,34.5,2025-01-27,2025-06-20,Unknown Supplier,1324.2,1105707.0,Refrigerated,Room_Temp,No,Yes,SRL-778B68C714,Full,1,726,24.5,Yes,NAFDAC,11,Yes,Low_Stock
FAC-NIG-8558,Rural B Primary Health Centre,Niger,Rural B,North_Central,PHC,Azithromycin 500mg,Antibiotic,Yes,BN42816,2022-10-15,2024-04-25,Dana Pharmaceuticals,3068,1147,5355,Tablets,120.3,2025-04-15,2025-07-22,NAFDAC Approved Vendor,463.23,1421189.64,Room_Temp,Room_Temp,Yes,No,,None,6,765,6.3,Pending,NAFDAC,45,No,In_Stock
FAC-OSU-2111,State General Hospital Osun,Osun,West,South_West,General Hospital,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN18767,2024-04-20,01-Sep-2026,Jawa International,386,310,2277,Tablets,55.9,2025-03-13,2025-06-22,HealthPlus Distribution,2333.65,900788.9,Room_Temp,Room_Temp,Yes,Yes,SRL-3C48828686,Full,2,207,4.4,Yes,WHO_PQ,7,No,In_Stock
FAC-KAD-5776,Zaria PHC,Kaduna,Zaria,North_West,PHC,Azithromycin 500mg,Antibiotic,Yes,BN69680,2023-05-06,09/10/2025,Strides Shasun Nigeria,153,43,203,Tablets,158.3,2025-05-03,2025-07-09,Prohealth Medical,597.4,91402.2,Room_Temp,Room_Temp,Yes,No,,Partial,3,29,10.2,Yes,NAFDAC,20,Yes,In_Stock
FAC-ZAM-3721,Federal Teaching Hospital Kaura Namoda,Zamfara,Kaura Namoda,North_West,Teaching Hospital,BCG Vaccine,Vaccine,Yes,BN11213,2022-09-20,2024-02-04,Dana Pharmaceuticals,1030,1174,3915,Vials,39.5,2024-12-06,2025-07-06,Local Market Vendor,1278.26,1316607.8,Refrigerated,Room_Temp,No,Yes,SRL-F806F720DF,Full,3,783,39.5,Yes,NAFDAC,33,Yes,Expired
FAC-KWA-4418,South District Hospital,Kwara,South,North_Central,General Hospital,BCG Vaccine,Vaccine,Yes,BN88035,2023-02-13,2024-12-25,May & Baker Nigeria,0,310,1449,Vials,0.0,2025-04-02,2025-07-07,Mosad Medical,965.52,0.0,Refrigerated,Room_Temp,No,Yes,SRL-B16069DB24,Full,0,207,35.5,Yes,WHO_PQ,28,Yes,Expired
FAC-OYO-4688,Rural B PHC,Oyo,Rural B,South_West,PHC,Diclofenac 50mg,Analgesic,Yes,BN20248,2022-03-02,2024-12-30,Dana Pharmaceuticals,1050,390,2860,Tablets,121.2,2025-04-17,2025-06-13,,138.69,145624.5,Room_Temp,Room_Temp,Yes,No,,Partial,2,260,10.0,Pending,NAFDAC,9,Yes,Expired
FAC-OYO-8432,Ward 11 PHC,Oyo,Central,South_West,PHC,Ceftriaxone 1g Injection,Antibiotic,Yes,BN25266,2023-02-14,2025-12-12,Cipla Nigeria,0,432,2304,Tablets,0.0,2025-04-06,2025-06-30,,2298.87,0.0,Room_Temp,Room_Temp,Yes,No,,None,0,288,10.9,No,Non_Compliant,12,Yes,Out_of_Stock
FAC-EKI-1158,State General Hospital Ekiti,ekiti,Rural B,South_West,General Hospital,Artemether-Lumefantrine 20/120MG,Antimalarial,Yes,BN63100,2022-11-30,2024-06-10,Greenfield Pharma,960,1015,5416,Tablets,42.5,2024-12-05,2025-06-13,WHO Supply Division,912.89,876374.4,Room_Temp,Room_Temp,Yes,Yes,SRL-7F5322274F,Full,1,677,4.5,Yes,NAFDAC,7,No,In_Stock
FAC-BAU-1360,Rural A PHC,Bauchi,Rural A,North_East,PHC,Tramadol 50mg,Analgesic,No,BN68026,2022-05-13,2024-12-16,Novartis Nigeria,0,181,484,Tablets,0.0,2025-04-26,2025-07-29,NAFDAC Approved Vendor,305.89,0.0,Room_Temp,Room_Temp,Yes,No,,None,7,121,7.7,Yes,NAFDAC,45,Yes,In_Stock
FAC-ADA-9107,East Primary Health Centre,Adamawa,East,North_East,PHC,Azithromycin 500mg,Antibiotic,Yes,BN50353,2022-10-16,30/11/2024,Fidson Healthcare,179,564,3008,Tablets,14.3,2025-05-13,2025-07-03,,514.2,92041.8,Room_Temp,Room_Temp,Yes,No,,Partial,6,376,9.6,Yes,WHO_PQ,21,No,In_Stock
FAC-JIG-1943,Rural A PHC,Jigawa,Rural A,North_West,PHC,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN48901,2023-08-15,2024-09-21,Jawa International,866,279,930,Tablets,139.7,2024-12-07,2025-07-21,Alpha Pharmacy,2723.18,2358273.88,Room_Temp,Room_Temp,Yes,No,,Partial,8,186,4.0,Yes,NAFDAC,33,No,In_Stock
FAC-EKI-5858,Ward 4 PHC,Ekiti,Rural B,South_West,PHC,OPV (Oral Polio Vaccine),Vaccine,Yes,BN28695,2022-09-20,2024-05-26,Greenfield Pharma,4687,1020,6120,Vials,206.8,2025-01-30,2025-06-09,Community Health Supplies,732.09,3431305.83,Frozen,Frozen,Yes,No,,None,1,680,3.8,No,NAFDAC,8,Yes,In_Stock
FAC-EBO-1043,Izzi Primary Health Centre,Ebonyi,Izzi,South_East,PHC,Dihydroartemisinin-Piperaquine,Antimalarial,Yes,BN98901,2022-01-17,2024-11-20,Pfizer Nigeria,2331,849,6226,Tablets,123.6,2025-05-14,2025-06-13,HealthPlus Distribution,1512.95,3526686.45,Room_Temp,Room_Temp,Yes,No,,Partial,2,566,5.7,Yes,WHO_PQ,8,No,Expired
FAC-AKW-3285,Ward 4 PHC,Akwa Ibom,South,South_South,PHC,Ibuprofen 400mg,Analgesic,Yes,BN36940,2023-08-29,2025-01-23,Swipha,956,276,1104,Tablets,155.9,2025-05-30,2025-06-19,,117.1,111947.6,Room_Temp,Room_Temp,Yes,No,,None,1,184,10.2,No,NAFDAC,6,No,Expired
FAC-IMO-9829,Central PHC,Imo,Central,South_East,PHC,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN68912,02-12-2023,2025-07-03,Roche Nigeria,974,1158,5404,Tablets,37.8,2025-02-14,2025-06-07,Community Health Supplies,1877.7,1828879.8,Room_Temp,Room_Temp,Yes,No,,Partial,3,772,2.5,Yes,NAFDAC,4,Yes,Low_Stock
FAC-KWA-4995,Ward 7 PHC,Kwara,West,North_Central,PHC,Chloroquine Phosphate 250mg,Antimalarial,Yes,BN88281,2023-03-30,2024-06-10,Greenfield Pharma,347,447,1192,Tablets,34.9,2024-12-08,2025-07-27,,232.47,80667.09,Room_Temp,Room_Temp,Yes,No,,None,1,298,10.6,Yes,NAFDAC,28,No,Expired
FAC-IMO-8921,South PHC,Imo,South,South_East,PHC,Artemether-Lumefantrine 20/120mg,Antimalarial,Yes,BN68287,2022-04-13,2025-04-01,Cipla Nigeria,1242,217,1740,Tablets,257.0,2024-12-28,2025-06-25,Alpha Pharmacy,710.91,882950.22,Room_Temp,Room_Temp,Yes,No,,None,1,145,10.0,Yes,WHO_PQ,11,No,Expired
FAC-NIG-7326,Rural B Primary Health Centre,Niger,Rural B,North_Central,PHC,Ceftriaxone 1g Injection,Antibiotic,Yes,BN84463,2022-02-07,2024-02-21,Greenfield Pharma,43,46,155,Tablets,41.6,12/03/2025,2025-07-26,NAFDAC Approved Vendor,1487.08,63944.44,Room_Temp,Room_Temp,Yes,No,,None,6,31,8.8,Yes,NAFDAC,45,No,Expired
FAC-BOR-6303,Borno University Teaching Hospital,Borno,Monguno,North_East,Teaching Hospital,OPV (Oral Polio Vaccine),Vaccine,Yes,BN20064,2024-04-24,2027-03-22,Pfizer Nigeria,4506,778,5190,Vials,260.5,2024-12-23,2025-07-07,Drugfield Pharma,771.27,3475342.62,Frozen,Room_Temp,No,Yes,SRL-6DE6BCEB68,Full,6,519,14.5,Yes,WHO_PQ,27,Yes,In_Stock
FAC-RIV-8314,Eleme District Hospital,Rivers,Eleme,South_South,General Hospital,Artemether-Lumefantrine 20/120mg,Antimalarial,Yes,BN91542,2024-04-19,2026-08-25,Jawa International,1230,981,5886,Tablets,56.4,2025-05-16,2025-06-18,Mosad Medical,847.92,1042941.6,Room_Temp,Room_Temp,Yes,No,,None,4,654,14.8,No,NAFDAC,12,Yes,In_Stock
FAC-BAU-3039,General Hospital East,Bauchi,East,North_East,General Hospital,Metronidazole 400mg,Antibiotic,Yes,BN44896,2024-08-19,2027-05-04,Emzor Pharmaceuticals,0,550,1468,Tablets,0.0,2025-04-25,2025-08-08,NAFDAC Approved Vendor,174.4,0.0,Room_Temp,Room_Temp,Yes,Yes,SRL-25E9181F5B,Full,6,367,7.3,Pending,NAFDAC,38,Yes,Out_of_Stock
FAC-YOB-8384,Potiskum District Hospital,Yobe,Potiskum,North_East,General Hospital,Chloroquine Phosphate 250mg,Antimalarial,Yes,BN94340,2022-02-19,2024-03-19,Novartis Nigeria,80,298,1393,Tablets,12.1,2025-02-26,2025-07-23,Local Market Vendor,128.11,10248.8,Room_Temp,Room_Temp,Yes,No,,None,7,199,10.3,Yes,WHO_PQ,35,Yes,Expired
FAC-GOM-8840,Ward 7 PHC,Gombe,South,North_East,PHC,BCG Vaccine,Vaccine,Yes,BN23293,2024-03-07,2026-04-01,Cipla Nigeria,13,703,3752,Vials,0.8,2025-04-02,2025-07-27,Drugfield Pharma,821.87,10684.31,Refrigerated,Refrigerated,Yes,No,,None,7,469,4.0,Yes,WHO_PQ,42,Yes,Critical
FAC-KAN-3288,Ward 1 PHC,Kano,Dala,North_West,PHC,Ibuprofen 400mg,Analgesic,Yes,BN21395,2024-12-22,2027-03-31,GSK Nigeria,0,1132,3020,Tablets,0.0,2025-03-30,2025-07-13,Prohealth Medical,101.94,0.0,Room_Temp,Room_Temp,Yes,No,,None,6,755,12.4,Pending,NAFDAC,16,No,Out_of_Stock
FAC-DEL-1145,Central Primary Health Centre,Delta,Central,South_South,PHC,Efavirenz/Lamivudine/Tenofovir,ARV,Yes,BN98395,2024-07-08,2027-01-28,Cipla Nigeria,1836,655,3059,Tablets,126.0,2025-01-07,2025-06-21,,2756.98,5061815.28,Room_Temp,Room_Temp,Yes,No,,None,2,437,5.1,Yes,NAFDAC,11,No,In_Stock
FAC-NIG-7804,Ward 12 PHC,Niger,West,North_Central,PHC,Efavirenz/Lamivudine/Tenofovir,ARV,Yes,BN40402,2024-02-08,2025-06-16,Dana Pharmaceuticals,0,646,3017,Tablets,0.0,2025-03-31,2025-07-28,Unknown Supplier,2151.37,0.0,Room_Temp,Room_Temp,Yes,No,,None,7,431,10.1,Yes,NAFDAC,38,No,Expiring_Within_30Days
FAC-RIV-1533,Ward 12 PHC,Rivers,Oyigbo,South_South,PHC,Tramadol 50mg,Analgesic,No,BN67208,2022-08-31,2024-09-24,Chi Pharma,5147,877,5850,Tablets,263.9,2025-05-18,2025-06-21,Medplus Logistics,191.62,986268.14,Room_Temp,Room_Temp,Yes,No,,None,3,585,12.1,No,Non_Compliant,4,No,In_Stock
FAC-OYO-9572,Ward 1 PHC,Oyo,Rural A,South_West,PHC,Efavirenz/Lamivudine/Tenofovir,ARV,Yes,BN32682,2024-07-05,2026-03-12,Novartis Nigeria,287,54,360,Tablets,239.2,2024-12-04,2025-06-15,,3097.27,888916.49,Room_Temp,Room_Temp,Yes,No,,None,2,36,14.0,No,NAFDAC,12,No,Counterfeit_Risk
FAC-EDO-7164,Ward 11 PHC,Edo,Rural A,South_South,PHC,Diclofenac 50mg,Analgesic,Yes,BN35435,2023-05-07,2025-06-19,GSK Nigeria,482,894,6556,Tablets,24.3,2025-01-08,2025-06-16,,93.89,45254.98,Room_Temp,Room_Temp,Yes,No,,None,1,596,6.8,No,Non_Compliant,10,Yes,Expiring_Within_30Days
FAC-PLA-1257,Federal Teaching Hospital South,Plateau,South,North_Central,Teaching Hospital,Ciprofloxacin 500mg,Antibiotic,Yes,BN86736,2022-10-13,11-08-2024,Chi Pharma,4253,1170,7800,Tablets,163.6,2025-03-27,2025-07-06,NAFDAC Approved Vendor,284.01,1207894.53,Room_Temp,Room_Temp,Yes,No,,Partial,0,780,9.6,No,Non_Compliant,31,No,Expired
FAC-SOK-4202,Wamako PHC,Sokoto,Wamako,North_West,PHC,Ibuprofen 400mg,Analgesic,Yes,BN42625,2022-11-24,2024-07-20,Novartis Nigeria,959,999,5328,Tablets,43.2,2025-05-28,2025-07-11,Drugfield Pharma,92.9,89091.1,Room_Temp,Room_Temp,Yes,No,,None,8,666,6.1,Yes,NAFDAC,35,Yes,Expired
FAC-PLA-1263,General Hospital East,Plateau,East,North_Central,General Hospital,Dihydroartemisinin-Piperaquine,Antimalarial,Yes,BN61315,2023-04-11,2025-12-19,AstraZeneca Nigeria,1064,378,1764,Tablets,126.7,2025-01-20,2025-07-19,NAFDAC Approved Vendor,1108.31,1179241.84,Room_Temp,Room_Temp,Yes,Yes,SRL-5F8B47BFF8,Full,0,252,8.5,No,Non_Compliant,22,No,In_Stock
FAC-PLA-6464,Rural A Primary Health Centre,Plateau,Rural A,North_Central,PHC,Ibuprofen 400MG,Analgesic,Yes,BN60784,2022-05-20,2025-03-18,Emzor Pharmaceuticals,5,72,480,Tablets,3.1,2025-02-20,2025-07-19,Community Health Supplies,53.0,265.0,Room_Temp,Room_Temp,Yes,No,,None,1,48,9.3,Yes,WHO_PQ,44,No,In_Stock
FAC-DEL-8966,East Primary Health Centre,Delta,East,South_South,PHC,Azithromycin 500mg,Antibiotic,Yes,BN94772,2022-07-29,2025-01-29,Fidson Healthcare,1230,196,1310,Tablets,281.7,2025-04-09,2025-07-13,Unknown Supplier,485.86,597607.8,Room_Temp,Room_Temp,Yes,No,,None,3,131,4.0,No,Non_Compliant,12,No,In_Stock
FAC-GOM-7365,East Primary Health Centre,Gombe,East,North_East,PHC,Morphine 10mg/ml Injection,Analgesic,Yes,BN10983,2022-03-20,2023-10-05,Greenfield Pharma,670,1000,2668,Tablets,30.1,2025-04-26,2025-07-06,HealthPlus Distribution,4349.01,2913836.7,Room_Temp,Room_Temp,Yes,No,,Partial,7,667,3.1,Yes,WHO_PQ,35,No,In_Stock
FAC-EKI-6461,West Primary Health Centre,Ekiti,West,South_West,PHC,OPV (Oral Polio Vaccine),Vaccine,Yes,BN85907,2023-01-15,2024-09-28,Pfizer Nigeria,4950,922,5535,Vials,241.5,2025-04-29,2025-06-21,Community Health Supplies,555.88,2751606.0,Frozen,Refrigerated,No,No,,None,2,615,13.7,Yes,WHO_PQ,11,No,Expired
FAC-ABI-5963,Ward 2 PHC,Abia,West,South_East,PHC,OPV (Oral Polio Vaccine),Vaccine,Yes,BN39694,2023-12-31,2025-05-15,Cipla Nigeria,1036,358,1195,Vials,130.0,2025-03-02,2025-06-07,HealthPlus Distribution,776.47,804422.92,Frozen,Refrigerated,No,No,,Partial,4,239,58.6,Yes,NAFDAC,5,Yes,Counterfeit_Risk
FAC-OYO-9112,North Primary Health Centre,Oyo,North,South_West,PHC,Pentavalent Vaccine (DPT-HepB-Hib),Vaccine,Yes,BN53143,2024-06-10,2025-08-21,Greenfield Pharma,6563,1047,8376,Vials,282.1,2025-05-17,2025-06-18,Community Health Supplies,3450.76,22647337.88,Refrigerated,Refrigerated,Yes,No,,None,2,698,8.3,Yes,NAFDAC,5,No,In_Stock
FAC-LAG-7549,Lagos University Teaching Hospital,Lagos,Mushin,South_West,Teaching Hospital,Diclofenac 50mg,Analgesic,Yes,BN49569,2024-01-24,2026-05-07,Jawa International,3509,975,5200,Tablets,162.0,2025-01-21,2025-06-13,Medplus Logistics,106.89,375077.01,Room_Temp,Room_Temp,Yes,No,,None,2,650,10.9,Yes,NAFDAC,9,Yes,In_Stock
FAC-IMO-8753,Central District Hospital,Imo,Central,South_East,General Hospital,Dihydroartemisinin-Piperaquine,Antimalarial,Yes,BN26351,2024-09-23,2026-01-31,Chi Pharma,1166,570,1900,Tablets,92.1,2024-12-17,2025-07-10,Community Health Supplies,945.53,1102487.98,Room_Temp,Room_Temp,Yes,No,,None,1,380,9.5,Yes,WHO_PQ,13,No,In_Stock
FAC-GOM-3295,East District Hospital,Gombe,East,North_East,General Hospital,Measles-Rubella Vaccine,Vaccine,Yes,BN24437,2024-06-04,2026-03-21,May & Baker Nigeria,215,267,1602,Vials,36.2,2025-03-06,2025-07-15,Drugfield Pharma,1331.32,286233.8,Refrigerated,Refrigerated,Yes,No,,Partial,4,178,9.3,Yes,WHO_PQ,20,No,Low_Stock
FAC-ANA-5141,Ward 7 PHC,Anambra,East,South_East,PHC,Efavirenz/Lamivudine/Tenofovir,ARV,Yes,BN90376,2022-10-06,06-15-2025,AstraZeneca Nigeria,2566,754,3018,Tablets,153.0,2025-01-20,2025-06-15,Local Market Vendor,1687.84,4330997.44,Room_Temp,Room_Temp,Yes,No,,None,3,503,5.3,Pending,NAFDAC,4,No,Expiring_Within_30Days
FAC-BEN-4001,South Primary Health Centre,Benue,South,North_Central,PHC,Tenofovir/Lamivudine/Dolutegravir,ARV,Yes,BN88578,30-Dec-2024,2027-05-25,Chi Pharma,54,340,1589,Tablets,7.1,2025-03-23,2025-06-18,Medplus Logistics,2977.89,160806.06,Room_Temp,Room_Temp,Yes,No,,None,5,227,10.3,Yes,NAFDAC,15,Yes,Critical
